date,annee,mois,jour,numeroJourDansSemaine,numeroJourDansAnnee,numeroSemaine,numeroMagasin,numeroProduit,prixVente,codeDelaMeteo,temperature,promo,quantiteVendue
2017/4/4,2017,4,4,2,94,201714,2,59885,1.01,800,15.56,0,3211
2017/4/4,2017,4,4,2,94,201714,2,300771,1.56,800,15.56,1,69
2017/4/4,2017,4,4,2,94,201714,2,404707,.00,800,15.56,0,0
2017/4/4,2017,4,4,2,94,201714,2,525562,1.16,800,15.56,0,94
2017/4/4,2017,4,4,2,94,201714,2,721528,.00,800,15.56,0,0
2017/4/4,2017,4,4,2,94,201714,2,726349,.00,800,15.56,0,0
2017/4/4,2017,4,4,2,94,201714,2,889599,.07,800,15.56,0,1160
2017/4/4,2017,4,4,2,94,201714,919,59885,1.01,800,15.56,0,157
2017/4/4,2017,4,4,2,94,201714,919,300771,1.42,800,15.56,1,46
2017/4/4,2017,4,4,2,94,201714,919,404707,.00,800,15.56,0,0
2017/4/4,2017,4,4,2,94,201714,919,525562,1.16,800,15.56,0,19
2017/4/4,2017,4,4,2,94,201714,919,721528,.00,800,15.56,0,0
2017/4/4,2017,4,4,2,94,201714,919,726349,.00,800,15.56,0,0
2017/4/4,2017,4,4,2,94,201714,919,889599,.00,800,15.56,0,0
2017/4/5,2017,4,5,3,95,201714,2,59885,1.01,800,11.68,0,3439
2017/4/5,2017,4,5,3,95,201714,2,300771,1.62,800,11.68,0,61
2017/4/5,2017,4,5,3,95,201714,2,404707,.00,800,11.68,0,0
2017/4/5,2017,4,5,3,95,201714,2,525562,1.16,800,11.68,0,81
2017/4/5,2017,4,5,3,95,201714,2,721528,.00,800,11.68,0,0
2017/4/5,2017,4,5,3,95,201714,2,726349,.00,800,11.68,0,0
2017/4/5,2017,4,5,3,95,201714,2,889599,.07,800,11.68,0,1337
2017/4/5,2017,4,5,3,95,201714,919,59885,1.01,800,11.68,0,356
2017/4/5,2017,4,5,3,95,201714,919,300771,1.50,800,11.68,0,38
2017/4/5,2017,4,5,3,95,201714,919,404707,.00,800,11.68,0,0
2017/4/5,2017,4,5,3,95,201714,919,525562,1.16,800,11.68,0,16
2017/4/5,2017,4,5,3,95,201714,919,721528,.00,800,11.68,0,0
2017/4/5,2017,4,5,3,95,201714,919,726349,.00,800,11.68,0,0
2017/4/5,2017,4,5,3,95,201714,919,889599,.00,800,11.68,0,0
2017/4/6,2017,4,6,4,96,201714,2,59885,1.01,802,11.18,0,3502
2017/4/6,2017,4,6,4,96,201714,2,300771,1.61,802,11.18,0,99
2017/4/6,2017,4,6,4,96,201714,2,404707,.00,802,11.18,0,0
2017/4/6,2017,4,6,4,96,201714,2,525562,1.16,802,11.18,0,124
2017/4/6,2017,4,6,4,96,201714,2,721528,.00,802,11.18,0,0
2017/4/6,2017,4,6,4,96,201714,2,726349,.00,802,11.18,0,0
2017/4/6,2017,4,6,4,96,201714,2,889599,.07,802,11.18,0,1466
2017/4/6,2017,4,6,4,96,201714,919,59885,1.01,802,11.18,0,407
2017/4/6,2017,4,6,4,96,201714,919,300771,1.55,802,11.18,0,12
2017/4/6,2017,4,6,4,96,201714,919,404707,.00,802,11.18,0,0
2017/4/6,2017,4,6,4,96,201714,919,525562,1.16,802,11.18,0,13
2017/4/6,2017,4,6,4,96,201714,919,721528,.00,802,11.18,0,0
2017/4/6,2017,4,6,4,96,201714,919,726349,.00,802,11.18,0,0
2017/4/6,2017,4,6,4,96,201714,919,889599,.00,802,11.18,0,0
2017/4/7,2017,4,7,5,97,201714,2,59885,1.01,800,13.11,0,3741
2017/4/7,2017,4,7,5,97,201714,2,300771,1.62,800,13.11,0,69
2017/4/7,2017,4,7,5,97,201714,2,404707,.00,800,13.11,0,0
2017/4/7,2017,4,7,5,97,201714,2,525562,1.16,800,13.11,0,122
2017/4/7,2017,4,7,5,97,201714,2,721528,.00,800,13.11,0,0
2017/4/7,2017,4,7,5,97,201714,2,726349,.00,800,13.11,0,0
2017/4/7,2017,4,7,5,97,201714,2,889599,.07,800,13.11,0,1296
2017/4/7,2017,4,7,5,97,201714,919,59885,1.01,800,13.11,0,515
2017/4/7,2017,4,7,5,97,201714,919,300771,1.65,800,13.11,0,28
2017/4/7,2017,4,7,5,97,201714,919,404707,.00,800,13.11,0,0
2017/4/7,2017,4,7,5,97,201714,919,525562,1.16,800,13.11,0,33
2017/4/7,2017,4,7,5,97,201714,919,721528,.00,800,13.11,0,0
2017/4/7,2017,4,7,5,97,201714,919,726349,.00,800,13.11,0,0
2017/4/7,2017,4,7,5,97,201714,919,889599,.00,800,13.11,0,0
2017/4/8,2017,4,8,6,98,201714,2,59885,1.01,800,16.82,0,6279
2017/4/8,2017,4,8,6,98,201714,2,300771,1.62,800,16.82,0,64
2017/4/8,2017,4,8,6,98,201714,2,404707,.00,800,16.82,0,0
2017/4/8,2017,4,8,6,98,201714,2,525562,1.16,800,16.82,0,140
2017/4/8,2017,4,8,6,98,201714,2,721528,.00,800,16.82,0,0
2017/4/8,2017,4,8,6,98,201714,2,726349,11.99,800,16.82,0,1
2017/4/8,2017,4,8,6,98,201714,2,889599,.07,800,16.82,0,1935
2017/4/8,2017,4,8,6,98,201714,919,59885,1.01,800,16.82,0,717
2017/4/8,2017,4,8,6,98,201714,919,300771,1.61,800,16.82,0,33
2017/4/8,2017,4,8,6,98,201714,919,404707,.00,800,16.82,0,0
2017/4/8,2017,4,8,6,98,201714,919,525562,1.16,800,16.82,0,14
2017/4/8,2017,4,8,6,98,201714,919,721528,.00,800,16.82,0,0
2017/4/8,2017,4,8,6,98,201714,919,726349,.00,800,16.82,0,0
2017/4/8,2017,4,8,6,98,201714,919,889599,.00,800,16.82,0,0
2017/4/9,2017,4,9,7,99,201714,2,59885,.00,800,22.92,0,0
2017/4/9,2017,4,9,7,99,201714,2,300771,.00,800,22.92,0,0
2017/4/9,2017,4,9,7,99,201714,2,404707,.00,800,22.92,0,0
2017/4/9,2017,4,9,7,99,201714,2,525562,.00,800,22.92,0,0
2017/4/9,2017,4,9,7,99,201714,2,721528,.00,800,22.92,0,0
2017/4/9,2017,4,9,7,99,201714,2,726349,.00,800,22.92,0,0
2017/4/9,2017,4,9,7,99,201714,2,889599,.00,800,22.92,0,0
2017/4/9,2017,4,9,7,99,201714,919,59885,.00,800,22.92,0,0
2017/4/9,2017,4,9,7,99,201714,919,300771,.00,800,22.92,0,0
2017/4/9,2017,4,9,7,99,201714,919,404707,.00,800,22.92,0,0
2017/4/9,2017,4,9,7,99,201714,919,525562,.00,800,22.92,0,0
2017/4/9,2017,4,9,7,99,201714,919,721528,.00,800,22.92,0,0
2017/4/9,2017,4,9,7,99,201714,919,726349,.00,800,22.92,0,0
2017/4/9,2017,4,9,7,99,201714,919,889599,.00,800,22.92,0,0
2017/4/10,2017,4,10,1,100,201715,2,59885,1.01,800,11.13,0,2430
2017/4/10,2017,4,10,1,100,201715,2,300771,1.62,800,11.13,0,47
2017/4/10,2017,4,10,1,100,201715,2,404707,.00,800,11.13,0,0
2017/4/10,2017,4,10,1,100,201715,2,525562,1.16,800,11.13,0,104
2017/4/10,2017,4,10,1,100,201715,2,721528,.00,800,11.13,0,0
2017/4/10,2017,4,10,1,100,201715,2,726349,11.99,800,11.13,0,1
2017/4/10,2017,4,10,1,100,201715,2,889599,.07,800,11.13,0,1127
2017/4/10,2017,4,10,1,100,201715,919,59885,1.01,800,11.13,0,1096
2017/4/10,2017,4,10,1,100,201715,919,300771,1.62,800,11.13,0,19
2017/4/10,2017,4,10,1,100,201715,919,404707,.00,800,11.13,0,0
2017/4/10,2017,4,10,1,100,201715,919,525562,1.16,800,11.13,0,13
2017/4/10,2017,4,10,1,100,201715,919,721528,.00,800,11.13,0,0
2017/4/10,2017,4,10,1,100,201715,919,726349,.00,800,11.13,0,0
2017/4/10,2017,4,10,1,100,201715,919,889599,.00,800,11.13,0,0
2017/4/11,2017,4,11,2,101,201715,2,59885,1.01,802,13.99,0,3681
2017/4/11,2017,4,11,2,101,201715,2,300771,1.59,802,13.99,0,69
2017/4/11,2017,4,11,2,101,201715,2,404707,.00,802,13.99,0,0
2017/4/11,2017,4,11,2,101,201715,2,525562,1.16,802,13.99,0,78
2017/4/11,2017,4,11,2,101,201715,2,721528,.00,802,13.99,0,0
2017/4/11,2017,4,11,2,101,201715,2,726349,.00,802,13.99,0,0
2017/4/11,2017,4,11,2,101,201715,2,889599,.07,802,13.99,0,1246
2017/4/11,2017,4,11,2,101,201715,919,59885,1.01,802,13.99,0,25
2017/4/11,2017,4,11,2,101,201715,919,300771,1.55,802,13.99,0,10
2017/4/11,2017,4,11,2,101,201715,919,404707,.00,802,13.99,0,0
2017/4/11,2017,4,11,2,101,201715,919,525562,1.16,802,13.99,0,15
2017/4/11,2017,4,11,2,101,201715,919,721528,.00,802,13.99,0,0
2017/4/11,2017,4,11,2,101,201715,919,726349,.00,802,13.99,0,0
2017/4/11,2017,4,11,2,101,201715,919,889599,.00,802,13.99,0,0
2017/4/12,2017,4,12,3,102,201715,2,59885,1.01,800,12.85,0,3677
2017/4/12,2017,4,12,3,102,201715,2,300771,1.83,800,12.85,0,72
2017/4/12,2017,4,12,3,102,201715,2,404707,.00,800,12.85,0,0
2017/4/12,2017,4,12,3,102,201715,2,525562,1.16,800,12.85,0,77
2017/4/12,2017,4,12,3,102,201715,2,721528,.00,800,12.85,0,0
2017/4/12,2017,4,12,3,102,201715,2,726349,.00,800,12.85,0,0
2017/4/12,2017,4,12,3,102,201715,2,889599,.07,800,12.85,0,1188
2017/4/12,2017,4,12,3,102,201715,919,59885,1.01,800,12.85,0,70
2017/4/12,2017,4,12,3,102,201715,919,300771,1.77,800,12.85,0,17
2017/4/12,2017,4,12,3,102,201715,919,404707,.00,800,12.85,0,0
2017/4/12,2017,4,12,3,102,201715,919,525562,1.16,800,12.85,0,9
2017/4/12,2017,4,12,3,102,201715,919,721528,.00,800,12.85,0,0
2017/4/12,2017,4,12,3,102,201715,919,726349,.00,800,12.85,0,0
2017/4/12,2017,4,12,3,102,201715,919,889599,.00,800,12.85,0,0
2017/4/13,2017,4,13,4,103,201715,2,59885,1.02,801,11.77,0,4581
2017/4/13,2017,4,13,4,103,201715,2,300771,1.82,801,11.77,0,100
2017/4/13,2017,4,13,4,103,201715,2,404707,.00,801,11.77,0,0
2017/4/13,2017,4,13,4,103,201715,2,525562,1.16,801,11.77,0,97
2017/4/13,2017,4,13,4,103,201715,2,721528,.00,801,11.77,0,0
2017/4/13,2017,4,13,4,103,201715,2,726349,.00,801,11.77,0,0
2017/4/13,2017,4,13,4,103,201715,2,889599,.07,801,11.77,0,1147
2017/4/13,2017,4,13,4,103,201715,919,59885,1.02,801,11.77,0,419
2017/4/13,2017,4,13,4,103,201715,919,300771,1.84,801,11.77,0,15
2017/4/13,2017,4,13,4,103,201715,919,404707,.00,801,11.77,0,0
2017/4/13,2017,4,13,4,103,201715,919,525562,1.16,801,11.77,0,12
2017/4/13,2017,4,13,4,103,201715,919,721528,.00,801,11.77,0,0
2017/4/13,2017,4,13,4,103,201715,919,726349,.00,801,11.77,0,0
2017/4/13,2017,4,13,4,103,201715,919,889599,.00,801,11.77,0,0
2017/4/14,2017,4,14,5,104,201715,2,59885,1.02,803,13.79,0,4061
2017/4/14,2017,4,14,5,104,201715,2,300771,1.83,803,13.79,0,86
2017/4/14,2017,4,14,5,104,201715,2,404707,.00,803,13.79,0,0
2017/4/14,2017,4,14,5,104,201715,2,525562,1.16,803,13.79,0,100
2017/4/14,2017,4,14,5,104,201715,2,721528,.00,803,13.79,0,0
2017/4/14,2017,4,14,5,104,201715,2,726349,.00,803,13.79,0,0
2017/4/14,2017,4,14,5,104,201715,2,889599,.07,803,13.79,0,1468
2017/4/14,2017,4,14,5,104,201715,919,59885,1.02,803,13.79,0,408
2017/4/14,2017,4,14,5,104,201715,919,300771,1.81,803,13.79,0,19
2017/4/14,2017,4,14,5,104,201715,919,404707,.00,803,13.79,0,0
2017/4/14,2017,4,14,5,104,201715,919,525562,1.16,803,13.79,0,10
2017/4/14,2017,4,14,5,104,201715,919,721528,.00,803,13.79,0,0
2017/4/14,2017,4,14,5,104,201715,919,726349,.00,803,13.79,0,0
2017/4/14,2017,4,14,5,104,201715,919,889599,.00,803,13.79,0,0
2017/4/15,2017,4,15,6,105,201715,2,59885,1.02,500,11.38,0,6286
2017/4/15,2017,4,15,6,105,201715,2,300771,1.83,500,11.38,0,94
2017/4/15,2017,4,15,6,105,201715,2,404707,.00,500,11.38,0,0
2017/4/15,2017,4,15,6,105,201715,2,525562,1.16,500,11.38,0,115
2017/4/15,2017,4,15,6,105,201715,2,721528,.00,500,11.38,0,0
2017/4/15,2017,4,15,6,105,201715,2,726349,.00,500,11.38,0,0
2017/4/15,2017,4,15,6,105,201715,2,889599,.07,500,11.38,0,1984
2017/4/15,2017,4,15,6,105,201715,919,59885,1.02,500,11.38,0,538
2017/4/15,2017,4,15,6,105,201715,919,300771,1.82,500,11.38,0,27
2017/4/15,2017,4,15,6,105,201715,919,404707,.00,500,11.38,0,0
2017/4/15,2017,4,15,6,105,201715,919,525562,1.16,500,11.38,0,22
2017/4/15,2017,4,15,6,105,201715,919,721528,.00,500,11.38,0,0
2017/4/15,2017,4,15,6,105,201715,919,726349,.00,500,11.38,0,0
2017/4/15,2017,4,15,6,105,201715,919,889599,.00,500,11.38,0,0
2017/4/16,2017,4,16,7,106,201715,2,59885,.00,500,12.30,0,0
2017/4/16,2017,4,16,7,106,201715,2,300771,.00,500,12.30,0,0
2017/4/16,2017,4,16,7,106,201715,2,404707,.00,500,12.30,0,0
2017/4/16,2017,4,16,7,106,201715,2,525562,.00,500,12.30,0,0
2017/4/16,2017,4,16,7,106,201715,2,721528,.00,500,12.30,0,0
2017/4/16,2017,4,16,7,106,201715,2,726349,.00,500,12.30,0,0
2017/4/16,2017,4,16,7,106,201715,2,889599,.00,500,12.30,0,0
2017/4/16,2017,4,16,7,106,201715,919,59885,.00,500,12.30,0,0
2017/4/16,2017,4,16,7,106,201715,919,300771,.00,500,12.30,0,0
2017/4/16,2017,4,16,7,106,201715,919,404707,.00,500,12.30,0,0
2017/4/16,2017,4,16,7,106,201715,919,525562,.00,500,12.30,0,0
2017/4/16,2017,4,16,7,106,201715,919,721528,.00,500,12.30,0,0
2017/4/16,2017,4,16,7,106,201715,919,726349,.00,500,12.30,0,0
2017/4/16,2017,4,16,7,106,201715,919,889599,.00,500,12.30,0,0
2017/4/17,2017,4,17,1,107,201716,2,59885,1.02,500,10.25,0,1898
2017/4/17,2017,4,17,1,107,201716,2,300771,1.83,500,10.25,0,79
2017/4/17,2017,4,17,1,107,201716,2,404707,.00,500,10.25,0,0
2017/4/17,2017,4,17,1,107,201716,2,525562,1.16,500,10.25,0,153
2017/4/17,2017,4,17,1,107,201716,2,721528,.00,500,10.25,0,0
2017/4/17,2017,4,17,1,107,201716,2,726349,.00,500,10.25,0,0
2017/4/17,2017,4,17,1,107,201716,2,889599,.07,500,10.25,0,1755
2017/4/17,2017,4,17,1,107,201716,919,59885,.00,500,10.25,0,0
2017/4/17,2017,4,17,1,107,201716,919,300771,.00,500,10.25,0,0
2017/4/17,2017,4,17,1,107,201716,919,404707,.00,500,10.25,0,0
2017/4/17,2017,4,17,1,107,201716,919,525562,.00,500,10.25,0,0
2017/4/17,2017,4,17,1,107,201716,919,721528,.00,500,10.25,0,0
2017/4/17,2017,4,17,1,107,201716,919,726349,.00,500,10.25,0,0
2017/4/17,2017,4,17,1,107,201716,919,889599,.00,500,10.25,0,0
2017/4/18,2017,4,18,2,108,201716,2,59885,1.02,500,9.23,0,2324
2017/4/18,2017,4,18,2,108,201716,2,300771,1.80,500,9.23,0,64
2017/4/18,2017,4,18,2,108,201716,2,404707,24.99,500,9.23,0,1
2017/4/18,2017,4,18,2,108,201716,2,525562,1.16,500,9.23,0,91
2017/4/18,2017,4,18,2,108,201716,2,721528,.00,500,9.23,0,0
2017/4/18,2017,4,18,2,108,201716,2,726349,.00,500,9.23,0,0
2017/4/18,2017,4,18,2,108,201716,2,889599,.07,500,9.23,0,1114
2017/4/18,2017,4,18,2,108,201716,919,59885,1.02,500,9.23,0,1094
2017/4/18,2017,4,18,2,108,201716,919,300771,1.78,500,9.23,0,23
2017/4/18,2017,4,18,2,108,201716,919,404707,.00,500,9.23,0,0
2017/4/18,2017,4,18,2,108,201716,919,525562,1.16,500,9.23,0,19
2017/4/18,2017,4,18,2,108,201716,919,721528,.00,500,9.23,0,0
2017/4/18,2017,4,18,2,108,201716,919,726349,.00,500,9.23,0,0
2017/4/18,2017,4,18,2,108,201716,919,889599,.00,500,9.23,0,0
2017/4/19,2017,4,19,3,109,201716,2,59885,1.02,802,9.42,0,2136
2017/4/19,2017,4,19,3,109,201716,2,300771,1.85,802,9.42,0,44
2017/4/19,2017,4,19,3,109,201716,2,404707,.00,802,9.42,0,0
2017/4/19,2017,4,19,3,109,201716,2,525562,1.16,802,9.42,0,81
2017/4/19,2017,4,19,3,109,201716,2,721528,.00,802,9.42,0,0
2017/4/19,2017,4,19,3,109,201716,2,726349,.00,802,9.42,0,0
2017/4/19,2017,4,19,3,109,201716,2,889599,.07,802,9.42,0,1023
2017/4/19,2017,4,19,3,109,201716,919,59885,1.02,802,9.42,0,811
2017/4/19,2017,4,19,3,109,201716,919,300771,1.83,802,9.42,0,11
2017/4/19,2017,4,19,3,109,201716,919,404707,.00,802,9.42,0,0
2017/4/19,2017,4,19,3,109,201716,919,525562,1.16,802,9.42,0,17
2017/4/19,2017,4,19,3,109,201716,919,721528,.00,802,9.42,0,0
2017/4/19,2017,4,19,3,109,201716,919,726349,.00,802,9.42,0,0
2017/4/19,2017,4,19,3,109,201716,919,889599,.00,802,9.42,0,0
2017/4/20,2017,4,20,4,110,201716,2,59885,1.02,800,11.57,0,2901
2017/4/20,2017,4,20,4,110,201716,2,300771,1.83,800,11.57,0,64
2017/4/20,2017,4,20,4,110,201716,2,404707,.00,800,11.57,0,0
2017/4/20,2017,4,20,4,110,201716,2,525562,1.16,800,11.57,0,75
2017/4/20,2017,4,20,4,110,201716,2,721528,.00,800,11.57,0,0
2017/4/20,2017,4,20,4,110,201716,2,726349,.00,800,11.57,0,0
2017/4/20,2017,4,20,4,110,201716,2,889599,.07,800,11.57,0,1017
2017/4/20,2017,4,20,4,110,201716,919,59885,1.02,800,11.57,0,205
2017/4/20,2017,4,20,4,110,201716,919,300771,1.81,800,11.57,0,15
2017/4/20,2017,4,20,4,110,201716,919,404707,.00,800,11.57,0,0
2017/4/20,2017,4,20,4,110,201716,919,525562,1.16,800,11.57,0,9
2017/4/20,2017,4,20,4,110,201716,919,721528,.00,800,11.57,0,0
2017/4/20,2017,4,20,4,110,201716,919,726349,.00,800,11.57,0,0
2017/4/20,2017,4,20,4,110,201716,919,889599,.00,800,11.57,0,0
2017/4/21,2017,4,21,5,111,201716,2,59885,1.02,800,14.82,0,2802
2017/4/21,2017,4,21,5,111,201716,2,300771,1.83,800,14.82,0,60
2017/4/21,2017,4,21,5,111,201716,2,404707,.00,800,14.82,0,0
2017/4/21,2017,4,21,5,111,201716,2,525562,1.16,800,14.82,0,115
2017/4/21,2017,4,21,5,111,201716,2,721528,.00,800,14.82,0,0
2017/4/21,2017,4,21,5,111,201716,2,726349,.00,800,14.82,0,0
2017/4/21,2017,4,21,5,111,201716,2,889599,.07,800,14.82,0,1129
2017/4/21,2017,4,21,5,111,201716,919,59885,1.02,800,14.82,0,425
2017/4/21,2017,4,21,5,111,201716,919,300771,1.83,800,14.82,0,26
2017/4/21,2017,4,21,5,111,201716,919,404707,.00,800,14.82,0,0
2017/4/21,2017,4,21,5,111,201716,919,525562,1.16,800,14.82,0,12
2017/4/21,2017,4,21,5,111,201716,919,721528,.00,800,14.82,0,0
2017/4/21,2017,4,21,5,111,201716,919,726349,.00,800,14.82,0,0
2017/4/21,2017,4,21,5,111,201716,919,889599,.00,800,14.82,0,0
2017/4/22,2017,4,22,6,112,201716,2,59885,1.02,802,10.27,0,4696
2017/4/22,2017,4,22,6,112,201716,2,300771,1.83,802,10.27,0,91
2017/4/22,2017,4,22,6,112,201716,2,404707,24.99,802,10.27,0,2
2017/4/22,2017,4,22,6,112,201716,2,525562,1.16,802,10.27,0,146
2017/4/22,2017,4,22,6,112,201716,2,721528,.00,802,10.27,0,0
2017/4/22,2017,4,22,6,112,201716,2,726349,11.99,802,10.27,0,1
2017/4/22,2017,4,22,6,112,201716,2,889599,.07,802,10.27,0,1652
2017/4/22,2017,4,22,6,112,201716,919,59885,1.02,802,10.27,0,1051
2017/4/22,2017,4,22,6,112,201716,919,300771,1.84,802,10.27,0,20
2017/4/22,2017,4,22,6,112,201716,919,404707,.00,802,10.27,0,0
2017/4/22,2017,4,22,6,112,201716,919,525562,1.16,802,10.27,0,17
2017/4/22,2017,4,22,6,112,201716,919,721528,.00,802,10.27,0,0
2017/4/22,2017,4,22,6,112,201716,919,726349,.00,802,10.27,0,0
2017/4/22,2017,4,22,6,112,201716,919,889599,.00,802,10.27,0,0
2017/4/23,2017,4,23,7,113,201716,2,59885,.00,801,11.69,0,0
2017/4/23,2017,4,23,7,113,201716,2,300771,.00,801,11.69,0,0
2017/4/23,2017,4,23,7,113,201716,2,404707,.00,801,11.69,0,0
2017/4/23,2017,4,23,7,113,201716,2,525562,.00,801,11.69,0,0
2017/4/23,2017,4,23,7,113,201716,2,721528,.00,801,11.69,0,0
2017/4/23,2017,4,23,7,113,201716,2,726349,.00,801,11.69,0,0
2017/4/23,2017,4,23,7,113,201716,2,889599,.00,801,11.69,0,0
2017/4/23,2017,4,23,7,113,201716,919,59885,.00,801,11.69,0,0
2017/4/23,2017,4,23,7,113,201716,919,300771,.00,801,11.69,0,0
2017/4/23,2017,4,23,7,113,201716,919,404707,.00,801,11.69,0,0
2017/4/23,2017,4,23,7,113,201716,919,525562,.00,801,11.69,0,0
2017/4/23,2017,4,23,7,113,201716,919,721528,.00,801,11.69,0,0
2017/4/23,2017,4,23,7,113,201716,919,726349,.00,801,11.69,0,0
2017/4/23,2017,4,23,7,113,201716,919,889599,.00,801,11.69,0,0
2017/4/24,2017,4,24,1,114,201717,2,59885,1.02,500,15.48,0,2580
2017/4/24,2017,4,24,1,114,201717,2,300771,1.83,500,15.48,0,104
2017/4/24,2017,4,24,1,114,201717,2,404707,.00,500,15.48,0,0
2017/4/24,2017,4,24,1,114,201717,2,525562,1.16,500,15.48,0,74
2017/4/24,2017,4,24,1,114,201717,2,721528,.00,500,15.48,0,0
2017/4/24,2017,4,24,1,114,201717,2,726349,.00,500,15.48,0,0
2017/4/24,2017,4,24,1,114,201717,2,889599,.07,500,15.48,0,1142
2017/4/24,2017,4,24,1,114,201717,919,59885,1.02,500,15.48,0,801
2017/4/24,2017,4,24,1,114,201717,919,300771,1.82,500,15.48,0,16
2017/4/24,2017,4,24,1,114,201717,919,404707,.00,500,15.48,0,0
2017/4/24,2017,4,24,1,114,201717,919,525562,1.16,500,15.48,0,23
2017/4/24,2017,4,24,1,114,201717,919,721528,.00,500,15.48,0,0
2017/4/24,2017,4,24,1,114,201717,919,726349,.00,500,15.48,0,0
2017/4/24,2017,4,24,1,114,201717,919,889599,.00,500,15.48,0,0
2017/4/25,2017,4,25,2,115,201717,2,59885,1.02,500,9.31,0,2524
2017/4/25,2017,4,25,2,115,201717,2,300771,1.78,500,9.31,0,100
2017/4/25,2017,4,25,2,115,201717,2,404707,.00,500,9.31,0,0
2017/4/25,2017,4,25,2,115,201717,2,525562,1.16,500,9.31,0,106
2017/4/25,2017,4,25,2,115,201717,2,721528,.00,500,9.31,0,0
2017/4/25,2017,4,25,2,115,201717,2,726349,.00,500,9.31,0,0
2017/4/25,2017,4,25,2,115,201717,2,889599,.07,500,9.31,0,1031
2017/4/25,2017,4,25,2,115,201717,919,59885,1.02,500,9.31,0,784
2017/4/25,2017,4,25,2,115,201717,919,300771,1.76,500,9.31,0,25
2017/4/25,2017,4,25,2,115,201717,919,404707,.00,500,9.31,0,0
2017/4/25,2017,4,25,2,115,201717,919,525562,1.16,500,9.31,0,17
2017/4/25,2017,4,25,2,115,201717,919,721528,.00,500,9.31,0,0
2017/4/25,2017,4,25,2,115,201717,919,726349,.00,500,9.31,0,0
2017/4/25,2017,4,25,2,115,201717,919,889599,.00,500,9.31,0,0
2017/4/26,2017,4,26,3,116,201717,2,59885,1.02,500,9.23,0,2954
2017/4/26,2017,4,26,3,116,201717,2,300771,1.83,500,9.23,0,107
2017/4/26,2017,4,26,3,116,201717,2,404707,.00,500,9.23,0,0
2017/4/26,2017,4,26,3,116,201717,2,525562,1.16,500,9.23,0,118
2017/4/26,2017,4,26,3,116,201717,2,721528,.00,500,9.23,0,0
2017/4/26,2017,4,26,3,116,201717,2,726349,.00,500,9.23,0,0
2017/4/26,2017,4,26,3,116,201717,2,889599,.07,500,9.23,0,1143
2017/4/26,2017,4,26,3,116,201717,919,59885,1.02,500,9.23,0,66
2017/4/26,2017,4,26,3,116,201717,919,300771,1.82,500,9.23,0,12
2017/4/26,2017,4,26,3,116,201717,919,404707,.00,500,9.23,0,0
2017/4/26,2017,4,26,3,116,201717,919,525562,1.16,500,9.23,0,8
2017/4/26,2017,4,26,3,116,201717,919,721528,.00,500,9.23,0,0
2017/4/26,2017,4,26,3,116,201717,919,726349,.00,500,9.23,0,0
2017/4/26,2017,4,26,3,116,201717,919,889599,.00,500,9.23,0,0
2017/4/27,2017,4,27,4,117,201717,2,59885,1.01,500,10.71,0,3350
2017/4/27,2017,4,27,4,117,201717,2,300771,1.82,500,10.71,0,204
2017/4/27,2017,4,27,4,117,201717,2,404707,.00,500,10.71,0,0
2017/4/27,2017,4,27,4,117,201717,2,525562,1.16,500,10.71,0,104
2017/4/27,2017,4,27,4,117,201717,2,721528,.00,500,10.71,0,0
2017/4/27,2017,4,27,4,117,201717,2,726349,.00,500,10.71,0,0
2017/4/27,2017,4,27,4,117,201717,2,889599,.07,500,10.71,0,1042
2017/4/27,2017,4,27,4,117,201717,919,59885,1.01,500,10.71,0,1117
2017/4/27,2017,4,27,4,117,201717,919,300771,1.83,500,10.71,0,29
2017/4/27,2017,4,27,4,117,201717,919,404707,.00,500,10.71,0,0
2017/4/27,2017,4,27,4,117,201717,919,525562,1.16,500,10.71,0,32
2017/4/27,2017,4,27,4,117,201717,919,721528,.00,500,10.71,0,0
2017/4/27,2017,4,27,4,117,201717,919,726349,.00,500,10.71,0,0
2017/4/27,2017,4,27,4,117,201717,919,889599,.00,500,10.71,0,0
2017/4/28,2017,4,28,5,118,201717,2,59885,1.01,500,10.12,0,3560
2017/4/28,2017,4,28,5,118,201717,2,300771,1.83,500,10.12,0,187
2017/4/28,2017,4,28,5,118,201717,2,404707,.00,500,10.12,0,0
2017/4/28,2017,4,28,5,118,201717,2,525562,1.16,500,10.12,0,123
2017/4/28,2017,4,28,5,118,201717,2,721528,.00,500,10.12,0,0
2017/4/28,2017,4,28,5,118,201717,2,726349,.00,500,10.12,0,0
2017/4/28,2017,4,28,5,118,201717,2,889599,.07,500,10.12,0,1213
2017/4/28,2017,4,28,5,118,201717,919,59885,1.01,500,10.12,0,708
2017/4/28,2017,4,28,5,118,201717,919,300771,1.84,500,10.12,0,18
2017/4/28,2017,4,28,5,118,201717,919,404707,.00,500,10.12,0,0
2017/4/28,2017,4,28,5,118,201717,919,525562,1.16,500,10.12,0,17
2017/4/28,2017,4,28,5,118,201717,919,721528,.00,500,10.12,0,0
2017/4/28,2017,4,28,5,118,201717,919,726349,.00,500,10.12,0,0
2017/4/28,2017,4,28,5,118,201717,919,889599,.00,500,10.12,0,0
2017/4/29,2017,4,29,6,119,201717,2,59885,1.01,801,15.74,0,6667
